"Date","WPU07"
1938-07-01,24.4
1938-08-01,24.6
1938-09-01,24.6
1938-10-01,24.9
1938-11-01,25.2
1938-12-01,25.2
1939-01-01,25.1
1939-02-01,25.3
1939-03-01,25.5
1939-04-01,25.4
1939-05-01,25.5
1939-06-01,25.5
1939-07-01,25.5
1939-08-01,25.5
1939-09-01,27
1939-10-01,26.4
1939-11-01,23.5
1939-12-01,24.4
1940-01-01,24.2
1940-02-01,24
1940-03-01,24
1940-04-01,23
1940-05-01,23.5
1940-06-01,23.8
1940-07-01,23.7
1940-08-01,23.3
1940-09-01,23.1
1940-10-01,23.4
1940-11-01,23.6
1940-12-01,24.3
1941-01-01,24.2
1941-02-01,24.3
1941-03-01,24.6
1941-04-01,24.7
1941-05-01,24.7
1941-06-01,24.2
1941-07-01,24.5
1941-08-01,25.8
1941-09-01,25.7
1941-10-01,27.3
1941-11-01,27.9
1941-12-01,27.9
1942-01-01,27.8
1942-02-01,27.8
1942-03-01,27.8
1942-04-01,28.4
1942-05-01,30.5
1942-06-01,30.5
1942-07-01,30.5
1942-08-01,30.5
1942-09-01,30.5
1942-10-01,30.5
1942-11-01,30.5
1942-12-01,30.5
1943-01-01,30.5
1943-02-01,30.5
1943-03-01,30.5
1943-04-01,30.5
1943-05-01,30.5
1943-06-01,30.5
1943-07-01,30.5
1943-08-01,30.5
1943-09-01,30.5
1943-10-01,30.5
1943-11-01,30.5
1943-12-01,30.5
1944-01-01,30.5
1944-02-01,30.6
1944-03-01,30.6
1944-04-01,30.6
1944-05-01,29.8
1944-06-01,29.8
1944-07-01,29.8
1944-08-01,29.8
1944-09-01,29.8
1944-10-01,29.8
1944-11-01,29.8
1944-12-01,29.8
1945-01-01,29.9
1945-02-01,29.9
1945-03-01,29.9
1945-04-01,29.4
1945-05-01,28.9
1945-06-01,28.9
1945-07-01,28.9
1945-08-01,28.9
1945-09-01,28.9
1945-10-01,28.9
1945-11-01,28.9
1945-12-01,28.9
1946-01-01,28.9
1946-02-01,28.9
1946-03-01,28.9
1946-04-01,28.9
1946-05-01,28.9
1946-06-01,29.2
1946-07-01,29.5
1946-08-01,29.6
1946-09-01,29.7
1946-10-01,29.7
1946-11-01,29.7
1946-12-01,29.9
1947-01-01,30.4
1947-02-01,30.5
1947-03-01,30.5
1947-04-01,30.4
1947-05-01,29.9
1947-06-01,28.4
1947-07-01,27.8
1947-08-01,27.8
1947-09-01,28
1947-10-01,28.5
1947-11-01,29
1947-12-01,29.4
1948-01-01,29.6
1948-02-01,29.5
1948-03-01,29.5
1948-04-01,29.7
1948-05-01,29.8
1948-06-01,29.8
1948-07-01,30.7
1948-08-01,30.7
1948-09-01,30.7
1948-10-01,30.7
1948-11-01,30.5
1948-12-01,30.3
1949-01-01,30.2
1949-02-01,30
1949-03-01,30
1949-04-01,29.7
1949-05-01,29.6
1949-06-01,28.8
1949-07-01,28.4
1949-08-01,28.3
1949-09-01,28.4
1949-10-01,28.3
1949-11-01,28.8
1949-12-01,29.5
1950-01-01,29.7
1950-02-01,29.9
1950-03-01,29.9
1950-04-01,30.6
1950-05-01,31.5
1950-06-01,32.3
1950-07-01,34.1
1950-08-01,38.2
1950-09-01,39.9
1950-10-01,41.5
1950-11-01,44
1950-12-01,44.9
1951-01-01,45.2
1951-02-01,45
1951-03-01,45
1951-04-01,44.7
1951-05-01,44.6
1951-06-01,43.8
1951-07-01,42.6
1951-08-01,42.6
1951-09-01,42.7
1951-10-01,42.7
1951-11-01,42.7
1951-12-01,42.6
1952-01-01,42.5
1952-02-01,42.3
1952-03-01,41.9
1952-04-01,41.5
1952-05-01,41.4
1952-06-01,39.4
1952-07-01,38.4
1952-08-01,37.7
1952-09-01,37.3
1952-10-01,37.2
1952-11-01,37.3
1952-12-01,37.7
1953-01-01,37.6
1953-02-01,37.2
1953-03-01,37.1
1953-04-01,36.8
1953-05-01,37
1953-06-01,36.9
1953-07-01,36.8
1953-08-01,36.4
1953-09-01,36.6
1953-10-01,36.6
1953-11-01,36.7
1953-12-01,36.8
1954-01-01,36.8
1954-02-01,36.8
1954-03-01,36.9
1954-04-01,36.9
1954-05-01,36.9
1954-06-01,37.2
1954-07-01,37.4
1954-08-01,37.3
1954-09-01,37.5
1954-10-01,37.9
1954-11-01,38.8
1954-12-01,38.9
1955-01-01,40.4
1955-02-01,41.5
1955-03-01,40.7
1955-04-01,40.8
1955-05-01,40.7
1955-06-01,41.4
1955-07-01,42.3
1955-08-01,43.9
1955-09-01,44.7
1955-10-01,43.6
1955-11-01,44.4
1955-12-01,44.5
1956-01-01,43.8
1956-02-01,43.4
1956-03-01,43.1
1956-04-01,42.8
1956-05-01,42.3
1956-06-01,42.2
1956-07-01,42.3
1956-08-01,43.3
1956-09-01,43
1956-10-01,43
1956-11-01,43.3
1956-12-01,43.7
1957-01-01,42.8
1957-02-01,42.5
1957-03-01,42.6
1957-04-01,42.6
1957-05-01,42.7
1957-06-01,42.8
1957-07-01,42.8
1957-08-01,43.3
1957-09-01,43.2
1957-10-01,43.1
1957-11-01,42.7
1957-12-01,43
1958-01-01,42.8
1958-02-01,42.7
1958-03-01,42.7
1958-04-01,42.6
1958-05-01,42.4
1958-06-01,42.6
1958-07-01,42.7
1958-08-01,42.7
1958-09-01,42.9
1958-10-01,43.2
1958-11-01,43.3
1958-12-01,43
1959-01-01,42.8
1959-02-01,42.9
1959-03-01,43.1
1959-04-01,43.3
1959-05-01,43.7
1959-06-01,43.1
1959-07-01,43.1
1959-08-01,41.5
1959-09-01,41.8
1959-10-01,41.8
1959-11-01,42.6
1959-12-01,41.9
1960-01-01,42.3
1960-02-01,42.7
1960-03-01,42.7
1960-04-01,42.7
1960-05-01,43.2
1960-06-01,43.3
1960-07-01,43.3
1960-08-01,42.9
1960-09-01,42.8
1960-10-01,42.7
1960-11-01,42.4
1960-12-01,41.6
1961-01-01,41.2
1961-02-01,41.2
1961-03-01,41.3
1961-04-01,41.3
1961-05-01,41.4
1961-06-01,41.2
1961-07-01,41
1961-08-01,41.1
1961-09-01,41.2
1961-10-01,41.1
1961-11-01,40.9
1961-12-01,40.4
1962-01-01,40.2
1962-02-01,40
1962-03-01,40
1962-04-01,39.7
1962-05-01,39.9
1962-06-01,39.8
1962-07-01,39.7
1962-08-01,39.7
1962-09-01,39.7
1962-10-01,39.8
1962-11-01,40.1
1962-12-01,40.4
1963-01-01,40.3
1963-02-01,40.3
1963-03-01,40.2
1963-04-01,40.2
1963-05-01,39.9
1963-06-01,39.8
1963-07-01,39.8
1963-08-01,40.1
1963-09-01,39.9
1963-10-01,40.3
1963-11-01,40.3
1963-12-01,40.1
1964-01-01,40.1
1964-02-01,40
1964-03-01,40.1
1964-04-01,39.8
1964-05-01,39.6
1964-06-01,39.2
1964-07-01,39.2
1964-08-01,39.2
1964-09-01,39.3
1964-10-01,39.4
1964-11-01,39.4
1964-12-01,39.4
1965-01-01,39.5
1965-02-01,39.4
1965-03-01,39.4
1965-04-01,39.5
1965-05-01,39.7
1965-06-01,39.8
1965-07-01,39.8
1965-08-01,39.9
1965-09-01,39.9
1965-10-01,39.9
1965-11-01,40
1965-12-01,40
1966-01-01,40.1
1966-02-01,40.2
1966-03-01,40.3
1966-04-01,40.8
1966-05-01,40.8
1966-06-01,40.8
1966-07-01,40.6
1966-08-01,40.6
1966-09-01,40.5
1966-10-01,40.4
1966-11-01,40.6
1966-12-01,40.6
1967-01-01,40.9
1967-02-01,41
1967-03-01,41
1967-04-01,41
1967-05-01,40.9
1967-06-01,40.9
1967-07-01,40.9
1967-08-01,41.8
1967-09-01,42
1967-10-01,42.2
1967-11-01,42.4
1967-12-01,42.4
1968-01-01,42.4
1968-02-01,42.5
1968-03-01,42.5
1968-04-01,42.5
1968-05-01,42.6
1968-06-01,42.7
1968-07-01,42.9
1968-08-01,43.1
1968-09-01,43.1
1968-10-01,43.2
1968-11-01,43.2
1968-12-01,43.3
1969-01-01,42.8
1969-02-01,43
1969-03-01,43.1
1969-04-01,43.3
1969-05-01,43.2
1969-06-01,43.2
1969-07-01,43.8
1969-08-01,44
1969-09-01,43.8
1969-10-01,44.2
1969-11-01,44.5
1969-12-01,44.5
1970-01-01,44.7
1970-02-01,44.6
1970-03-01,44.6
1970-04-01,44.5
1970-05-01,44.4
1970-06-01,44.4
1970-07-01,45
1970-08-01,45.2
1970-09-01,45.2
1970-10-01,45.2
1970-11-01,45.2
1970-12-01,45.2
1971-01-01,44.9
1971-02-01,45.1
1971-03-01,45.1
1971-04-01,45.1
1971-05-01,45
1971-06-01,45
1971-07-01,45.3
1971-08-01,45.5
1971-09-01,45.4
1971-10-01,45.3
1971-11-01,45.3
1971-12-01,45.3
1972-01-01,45.4
1972-02-01,45.3
1972-03-01,45.1
1972-04-01,45.1
1972-05-01,45.1
1972-06-01,45.1
1972-07-01,45.3
1972-08-01,45.4
1972-09-01,45.4
1972-10-01,45.4
1972-11-01,45.5
1972-12-01,45.5
1973-01-01,45.6
1973-02-01,45.6
1973-03-01,45.7
1973-04-01,45.8
1973-05-01,46.2
1973-06-01,46.6
1973-07-01,46.8
1973-08-01,46.9
1973-09-01,46.7
1973-10-01,47.2
1973-11-01,47.6
1973-12-01,48.3
1974-01-01,48.8
1974-02-01,49.6
1974-03-01,51.3
1974-04-01,53.6
1974-05-01,55.4
1974-06-01,56.2
1974-07-01,57.8
1974-08-01,59.4
1974-09-01,60.3
1974-10-01,61.1
1974-11-01,61.5
1974-12-01,61.9
1975-01-01,62
1975-02-01,62.2
1975-03-01,62
1975-04-01,61.9
1975-05-01,61.7
1975-06-01,61.6
1975-07-01,62.2
1975-08-01,62.2
1975-09-01,62.5
1975-10-01,62.8
1975-11-01,62.9
1975-12-01,62.9
1976-01-01,63.1
1976-02-01,63.9
1976-03-01,64.4
1976-04-01,64.9
1976-05-01,65.1
1976-06-01,65.1
1976-07-01,65.6
1976-08-01,66.7
1976-09-01,67.9
1976-10-01,68.2
1976-11-01,68.3
1976-12-01,68.2
1977-01-01,68.2
1977-02-01,68
1977-03-01,68.2
1977-04-01,68.7
1977-05-01,68.9
1977-06-01,69.4
1977-07-01,70
1977-08-01,70.1
1977-09-01,70.2
1977-10-01,70.5
1977-11-01,70.5
1977-12-01,70.5
1978-01-01,70.5
1978-02-01,70.5
1978-03-01,71
1978-04-01,71.6
1978-05-01,72
1978-06-01,72.3
1978-07-01,72.5
1978-08-01,72.8
1978-09-01,73.2
1978-10-01,73.8
1978-11-01,74.3
1978-12-01,74.4
1979-01-01,74.9
1979-02-01,75.9
1979-03-01,77
1979-04-01,78.2
1979-05-01,79
1979-06-01,80
1979-07-01,81
1979-08-01,82.4
1979-09-01,83.1
1979-10-01,84.1
1979-11-01,84.9
1979-12-01,85.3
1980-01-01,86.1
1980-02-01,87.3
1980-03-01,88.1
1980-04-01,88.7
1980-05-01,89.1
1980-06-01,90
1980-07-01,90.7
1980-08-01,91.3
1980-09-01,92
1980-10-01,92.3
1980-11-01,92.6
1980-12-01,92.5
1981-01-01,93.2
1981-02-01,93.8
1981-03-01,94.6
1981-04-01,95.6
1981-05-01,96.1
1981-06-01,96.7
1981-07-01,96.2
1981-08-01,97
1981-09-01,97.7
1981-10-01,98.3
1981-11-01,98.6
1981-12-01,98.7
1982-01-01,98.3
1982-02-01,99.2
1982-03-01,99.8
1982-04-01,99.9
1982-05-01,100.3
1982-06-01,100.5
1982-07-01,100.3
1982-08-01,100.5
1982-09-01,100.5
1982-10-01,100.4
1982-11-01,100.1
1982-12-01,100.3
1983-01-01,100.6
1983-02-01,100.4
1983-03-01,100.2
1983-04-01,100.7
1983-05-01,100.8
1983-06-01,100.7
1983-07-01,100.8
1983-08-01,101
1983-09-01,100.8
1983-10-01,101.2
1983-11-01,100.9
1983-12-01,101
1984-01-01,101.4
1984-02-01,102
1984-03-01,102.1
1984-04-01,102.4
1984-05-01,102.5
1984-06-01,102.6
1984-07-01,102.6
1984-08-01,102.6
1984-09-01,102.9
1984-10-01,102.2
1984-11-01,102
1984-12-01,101.9
1985-01-01,102.2
1985-02-01,102.1
1985-03-01,102.1
1985-04-01,102.2
1985-05-01,102.1
1985-06-01,102
1985-07-01,101.9
1985-08-01,101.4
1985-09-01,101.5
1985-10-01,101.6
1985-11-01,101.7
1985-12-01,101.9
1986-01-01,102.3
1986-02-01,102.5
1986-03-01,102.2
1986-04-01,102.2
1986-05-01,102
1986-06-01,102
1986-07-01,101.7
1986-08-01,102
1986-09-01,101.8
1986-10-01,101.5
1986-11-01,101.3
1986-12-01,101.2
1987-01-01,101.5
1987-02-01,101.6
1987-03-01,101.4
1987-04-01,101.8
1987-05-01,102
1987-06-01,102.3
1987-07-01,102.9
1987-08-01,103.2
1987-09-01,103.7
1987-10-01,104.4
1987-11-01,105.1
1987-12-01,105.5
1988-01-01,106.2
1988-02-01,106.9
1988-03-01,107.7
1988-04-01,108.2
1988-05-01,108.8
1988-06-01,109.1
1988-07-01,109.8
1988-08-01,110.6
1988-09-01,111
1988-10-01,111.1
1988-11-01,111.2
1988-12-01,111.3
1989-01-01,111.9
1989-02-01,112.2
1989-03-01,112.7
1989-04-01,113
1989-05-01,113
1989-06-01,112.8
1989-07-01,112.8
1989-08-01,112.6
1989-09-01,112.7
1989-10-01,112.5
1989-11-01,112.5
1989-12-01,112.9
1990-01-01,113.2
1990-02-01,112.9
1990-03-01,113.3
1990-04-01,113.3
1990-05-01,113.5
1990-06-01,113.2
1990-07-01,113.1
1990-08-01,113.2
1990-09-01,113.4
1990-10-01,114.2
1990-11-01,115
1990-12-01,115.4
1991-01-01,116
1991-02-01,116
1991-03-01,115.8
1991-04-01,115.5
1991-05-01,115.2
1991-06-01,115
1991-07-01,114.8
1991-08-01,114.7
1991-09-01,114.6
1991-10-01,114.7
1991-11-01,114.6
1991-12-01,114.7
1992-01-01,114.7
1992-02-01,114.3
1992-03-01,114.3
1992-04-01,114.6
1992-05-01,114.9
1992-06-01,115
1992-07-01,115.2
1992-08-01,115.3
1992-09-01,115.5
1992-10-01,115.7
1992-11-01,115.8
1992-12-01,115.7
1993-01-01,115.7
1993-02-01,115.7
1993-03-01,115.6
1993-04-01,116
1993-05-01,115.8
1993-06-01,115.9
1993-07-01,115.9
1993-08-01,116
1993-09-01,116.4
1993-10-01,116.5
1993-11-01,116.4
1993-12-01,116.5
1994-01-01,116.2
1994-02-01,116.2
1994-03-01,116.2
1994-04-01,116.2
1994-05-01,116.5
1994-06-01,116.7
1994-07-01,117.1
1994-08-01,117.4
1994-09-01,118.5
1994-10-01,119.6
1994-11-01,120.3
1994-12-01,120.9
1995-01-01,122.1
1995-02-01,122.7
1995-03-01,123.4
1995-04-01,124.1
1995-05-01,124.7
1995-06-01,125.1
1995-07-01,125.2
1995-08-01,125.3
1995-09-01,125.3
1995-10-01,125.1
1995-11-01,124.7
1995-12-01,124.3
1996-01-01,123.9
1996-02-01,123.7
1996-03-01,123.6
1996-04-01,123.4
1996-05-01,123.7
1996-06-01,123.8
1996-07-01,123.9
1996-08-01,124.2
1996-09-01,124.1
1996-10-01,123.7
1996-11-01,123.7
1996-12-01,123.7
1997-01-01,123.2
1997-02-01,123.1
1997-03-01,122.9
1997-04-01,123.2
1997-05-01,123.3
1997-06-01,123.2
1997-07-01,123.3
1997-08-01,123.4
1997-09-01,123.3
1997-10-01,123.1
1997-11-01,123.3
1997-12-01,123.2
1998-01-01,123.1
1998-02-01,123.1
1998-03-01,123
1998-04-01,122.9
1998-05-01,122.7
1998-06-01,122.5
1998-07-01,122.4
1998-08-01,122.3
1998-09-01,122.5
1998-10-01,122.2
1998-11-01,122.2
1998-12-01,122.3
1999-01-01,122
1999-02-01,121.7
1999-03-01,121.6
1999-04-01,121.9
1999-05-01,122
1999-06-01,122.1
1999-07-01,122.4
1999-08-01,122.8
1999-09-01,123.1
1999-10-01,123.1
1999-11-01,123.5
1999-12-01,123.6
2000-01-01,123.8
2000-02-01,123.7
2000-03-01,123.9
2000-04-01,124.3
2000-05-01,124.4
2000-06-01,125.2
2000-07-01,125.8
2000-08-01,125.7
2000-09-01,126.4
2000-10-01,126.4
2000-11-01,127.9
2000-12-01,128
2001-01-01,127.5
2001-02-01,127.1
2001-03-01,127.5
2001-04-01,127.6
2001-05-01,127.9
2001-06-01,127.7
2001-07-01,127.5
2001-08-01,127.1
2001-09-01,126.8
2001-10-01,126.6
2001-11-01,126.7
2001-12-01,126.4
2002-01-01,126.4
2002-02-01,125.8
2002-03-01,126
2002-04-01,126.2
2002-05-01,126.6
2002-06-01,127.1
2002-07-01,126.7
2002-08-01,127.1
2002-09-01,127.8
2002-10-01,127.8
2002-11-01,127.3
2002-12-01,127.3
2003-01-01,127.8
2003-02-01,128.7
2003-03-01,129.9
2003-04-01,130.9
2003-05-01,131
2003-06-01,130.5
2003-07-01,130.4
2003-08-01,130.5
2003-09-01,130.4
2003-10-01,130.5
2003-11-01,130.4
2003-12-01,130.7
2004-01-01,130.8
2004-02-01,131.4
2004-03-01,131.6
2004-04-01,132
2004-05-01,132.4
2004-06-01,132.9
2004-07-01,133.4
2004-08-01,133.9
2004-09-01,135.1
2004-10-01,136.5
2004-11-01,137.3
2004-12-01,138.3
2005-01-01,139.7
2005-02-01,140.6
2005-03-01,141.2
2005-04-01,141.7
2005-05-01,141.9
2005-06-01,142.4
2005-07-01,142.4
2005-08-01,142.4
2005-09-01,143.7
2005-10-01,146.8
2005-11-01,151
2005-12-01,151.9
2006-01-01,153
2006-02-01,153.2
2006-03-01,153
2006-04-01,153.1
2006-05-01,153.2
2006-06-01,153.1
2006-07-01,153.8
2006-08-01,154.1
2006-09-01,154.3
2006-10-01,155
2006-11-01,154.9
2006-12-01,154.7
2007-01-01,154.2
2007-02-01,154
2007-03-01,153.8
2007-04-01,153.9
2007-05-01,154.2
2007-06-01,154.4
2007-07-01,154.8
2007-08-01,155.7
2007-09-01,155.6
2007-10-01,156
2007-11-01,156.5
2007-12-01,157.5
2008-01-01,159.2
2008-02-01,159.9
2008-03-01,160.6
2008-04-01,161.3
2008-05-01,162.8
2008-06-01,164
2008-07-01,167.4
2008-08-01,169.7
2008-09-01,171.6
2008-10-01,172.5
2008-11-01,172.1
2008-12-01,169.8
2009-01-01,167.5
2009-02-01,165.3
2009-03-01,164.9
2009-04-01,164.5
2009-05-01,163.9
2009-06-01,163.7
2009-07-01,163.9
2009-08-01,164.5
2009-09-01,165.5
2009-10-01,165.8
2009-11-01,166.2
2009-12-01,166.3
2010-01-01,166.8
2010-02-01,167.4
2010-03-01,168.5
2010-04-01,169.9
2010-05-01,170.6
2010-06-01,171.7
2010-07-01,171.9
2010-08-01,171.8
2010-09-01,171.8
2010-10-01,171.9
2010-11-01,172.5
2010-12-01,173.2
2011-01-01,175.2
2011-02-01,176.5
2011-03-01,178.2
2011-04-01,180.3
2011-05-01,182.5
2011-06-01,185.2
2011-07-01,186.2
2011-08-01,186.2
2011-09-01,186.3
2011-10-01,186.4
2011-11-01,185.2
2011-12-01,184.5
2012-01-01,184.8
2012-02-01,185.9
2012-03-01,187.5
2012-04-01,189
2012-05-01,189.2
2012-06-01,188.3
2012-07-01,187.3
2012-08-01,186.1
2012-09-01,186.2
2012-10-01,186.2
2012-11-01,186.3
2012-12-01,186.1
2013-01-01,187.2
2013-02-01,188.1
2013-03-01,189.7
2013-04-01,189.8
2013-05-01,189.7
2013-06-01,189.3
2013-07-01,189.3
2013-08-01,188.8
2013-09-01,188.8
2013-10-01,188.8
2013-11-01,189.2
2013-12-01,189.2
2014-01-01,189.3
2014-02-01,190
2014-03-01,190.4
2014-04-01,190.6
2014-05-01,190.5
2014-06-01,190.6
2014-07-01,190
2014-08-01,190.1
2014-09-01,190.2
2014-10-01,190.5
2014-11-01,190.2
2014-12-01,189.8
2015-01-01,189.4
2015-02-01,188.7
2015-03-01,188.1
2015-04-01,187.6
2015-05-01,187
2015-06-01,187.2
2015-07-01,187.1
2015-08-01,186.7
2015-09-01,186.5
2015-10-01,185.6
2015-11-01,185.1
2015-12-01,184.9
2016-01-01,184.6
2016-02-01,184.2
2016-03-01,184
2016-04-01,184.3
2016-05-01,184.4
2016-06-01,184.8
2016-07-01,184.9
2016-08-01,184.6
2016-09-01,184.7
2016-10-01,184.8
2016-11-01,185.1
2016-12-01,185.2
2017-01-01,185.8
2017-02-01,186.9
2017-03-01,188.1
2017-04-01,189.4
2017-05-01,189.5
2017-06-01,189.4
2017-07-01,188.8
2017-08-01,189.1
2017-09-01,189.5
2017-10-01,190.2
2017-11-01,191
2017-12-01,191
2018-01-01,191.9
2018-02-01,192.2
2018-03-01,193.3
2018-04-01,194.5
2018-05-01,194.5
2018-06-01,194.9
2018-07-01,195.3
2018-08-01,196.4
2018-09-01,196.6
2018-10-01,197.4
2018-11-01,197.2
2018-12-01,196.9
2019-01-01,197.4
2019-02-01,197
2019-03-01,196.8
2019-04-01,196.1
2019-05-01,196
2019-06-01,196
2019-07-01,196.2
2019-08-01,195.7
2019-09-01,195.5
2019-10-01,195.3
2019-11-01,195.3
2019-12-01,194.9
2020-01-01,194.9
2020-02-01,194.9
2020-03-01,194.6
2020-04-01,194.4
2020-05-01,193.9
2020-06-01,193.5
2020-07-01,193.1
2020-08-01,192.8
2020-09-01,193.6
2020-10-01,194.5
2020-11-01,194.9
2020-12-01,195.8
2021-01-01,197.3
2021-02-01,198.6
2021-03-01,201.9
2021-04-01,207.6
2021-05-01,212
2021-06-01,216.1
2021-07-01,220.394
2021-08-01,223.657
2021-09-01,227.078
2021-10-01,231.221
2021-11-01,234.785
2021-12-01,237.608
2022-01-01,240.988
2022-02-01,243.284
2022-03-01,245.51
2022-04-01,249.087
2022-05-01,251.902
2022-06-01,255.359
2022-07-01,257.969
2022-08-01,260.011
2022-09-01,259.616
2022-10-01,258.165
2022-11-01,257.506
2022-12-01,256.927
2023-01-01,256.263
2023-02-01,255.512
2023-03-01,254.882
2023-04-01,255.239
2023-05-01,254.625
2023-06-01,253.05
2023-07-01,251.735
2023-08-01,251.346
2023-09-01,250.893
2023-10-01,250.753
2023-11-01,250.824
